상품번호,상품,구매,방법,,색 RGB(16진수) 리스트,색명(사아즈 리스트),업데이트 시간,체트 시간,체크 상태,이전 색RGB(16진수) 리스트,이전 색명(사아즈 리스트)
9311653804,https://smartstore.naver.com/magussa5/products/9311653804,https://www.mytheresa.com/de/en/women/nike-shox-tl-sneakers-white-p00834171,,,,,,,,,
9311703195,https://smartstore.naver.com/magussa5/products/9311703195,https://www.mytheresa.com/de/en/women/on-cloudnova-flux-sneakers-black-p00823794,,,,,,,,,
9311738228,https://smartstore.naver.com/magussa5/products/9311738228,https://www.mytheresa.com/de/en/women/noir-kei-ninomiya-x-repetto-studded-platform-flats-black-p00838392,,,,,,,,,
9311762907,https://smartstore.naver.com/magussa5/products/9311762907,https://www.mytheresa.com/de/en/women/adidas-by-stella-mccartney-ultraboost-20-running-shoes-pink-p00834079,,,,,,,,,
9311777242,https://smartstore.naver.com/magussa5/products/9311777242,https://www.mytheresa.com/de/en/women/souliers-martinez-velvet-100-faux-leather-over-the-knee-boots-black-p00821070,,,,,,,,,
9311793025,https://smartstore.naver.com/magussa5/products/9311793025,https://www.mytheresa.com/de/en/women/blumarine-rose-applique-slingback-pumps-blue-p00835846,,,,,,,,,
9311830274,https://smartstore.naver.com/magussa5/products/9311830274,https://www.mytheresa.com/de/en/women/adidas-by-stella-mccartney-x-terrex-free-hiker-high-top-sneakers-multicoloured-p00834086,,,,,,,,,
9311853912,https://smartstore.naver.com/magussa5/products/9311853912,https://www.mytheresa.com/de/en/women/nensi-dojaka-patent-leather-pumps-black-p00832424,,,,,,,,,
9311871625,https://smartstore.naver.com/magussa5/products/9311871625,https://www.mytheresa.com/de/en/women/tory-burch-bow-detail-leather-pumps-beige-p00874496,,,,,,,,,
9311885082,https://smartstore.naver.com/magussa5/products/9311885082,https://www.mytheresa.com/de/en/women/paris-texas-leather-cowboy-boots-black-p00819421,,,,,,,,,
9311898208,https://smartstore.naver.com/magussa5/products/9311898208,https://www.mytheresa.com/de/en/women/simone-rocha-embellished-faux-fur-slippers-neutrals-p00826962,,,,,,,,,
9311911985,https://smartstore.naver.com/magussa5/products/9311911985,https://www.mytheresa.com/de/en/women/tory-burch-embellished-leather-loafers-black-p00874480,,,,,,,,,
9311931216,https://smartstore.naver.com/magussa5/products/9311931216,https://www.mytheresa.com/de/en/women/nike-air-force-1-07-low-suede-sneakers-beige-p00852614,,,,,,,,,
9311960211,https://smartstore.naver.com/magussa5/products/9311960211,https://www.mytheresa.com/de/en/women/tory-burch-jessa-patent-leather-pumps-black-p00874499,,,,,,,,,
9311984066,https://smartstore.naver.com/magussa5/products/9311984066,https://www.mytheresa.com/de/en/women/paris-texas-jane-leather-ankle-boots-black-p00819420,,,,,,,,,
9312210093,https://smartstore.naver.com/magussa5/products/9312210093,https://www.mytheresa.com/de/en/women/palm-angels-shearling-lined-suede-slides-beige-p00831955,,,,,,,,,
9312225468,https://smartstore.naver.com/magussa5/products/9312225468,https://www.mytheresa.com/de/en/women/hogan-h543-leather-loafers-brown-p00819946,,,,,,,,,
9312245847,https://smartstore.naver.com/magussa5/products/9312245847,https://www.mytheresa.com/de/en/women/nike-air-max-1-leather-sneakers-multicoloured-p00852615,,,,,,,,,
9312270118,https://smartstore.naver.com/magussa5/products/9312270118,https://www.mytheresa.com/de/en/women/souliers-martinez-lola-faux-leather-ankle-boots-black-p00829732,,,,,,,,,
9312292320,https://smartstore.naver.com/magussa5/products/9312292320,https://www.mytheresa.com/de/en/women/noir-kei-ninomiya-x-repetto-platform-mary-janes-black-p00838396,,,,,,,,,
9312312802,https://smartstore.naver.com/magussa5/products/9312312802,https://www.mytheresa.com/de/en/women/khaite-alessio-leather-loafers-white-p00824740,,,,,,,,,
9312322886,https://smartstore.naver.com/magussa5/products/9312322886,https://www.mytheresa.com/de/en/women/marine-serre-printed-leather-trimmed-sock-boots-multicoloured-p00821749,,,,,,,,,
9312335734,https://smartstore.naver.com/magussa5/products/9312335734,https://www.mytheresa.com/de/en/women/blumarine-jeanne-denim-knee-high-boots-blue-p00835841,,,,,,,,,
9312353117,https://smartstore.naver.com/magussa5/products/9312353117,https://www.mytheresa.com/de/en/women/souliers-martinez-kika-50-leather-sandals-black-p00821087,,,,,,,,,
9312376436,https://smartstore.naver.com/magussa5/products/9312376436,https://www.mytheresa.com/de/en/women/tory-burch-mellow-studded-leather-slippers-black-p00874502,,,,,,,,,
9312394602,https://smartstore.naver.com/magussa5/products/9312394602,https://www.mytheresa.com/de/en/women/paris-texas-leather-knee-high-boots-brown-p00819391,,,,,,,,,
9312412888,https://smartstore.naver.com/magussa5/products/9312412888,https://www.mytheresa.com/de/en/women/canada-goose-journey-leather-trekking-boots-brown-p00841362,,,,,,,,,
9312437737,https://smartstore.naver.com/magussa5/products/9312437737,https://www.mytheresa.com/de/en/women/nike-air-force-1-07-leather-sneakers-white-p00822620,,,,,,,,,
9312479256,https://smartstore.naver.com/magussa5/products/9312479256,https://www.mytheresa.com/de/en/women/souliers-martinez-eugenia-60-leather-ankle-boots-white-p00821084,,,,,,,,,
9312493024,https://smartstore.naver.com/magussa5/products/9312493024,https://www.mytheresa.com/de/en/women/hogan-h619-leather-loafers-brown-p00819952,,,,,,,,,
9312510297,https://smartstore.naver.com/magussa5/products/9312510297,https://www.mytheresa.com/de/en/women/hogan-h649-suede-chelsea-boots-brown-p00819961,,,,,,,,,
9312524815,https://smartstore.naver.com/magussa5/products/9312524815,https://www.mytheresa.com/de/en/women/golden-goose-mid-star-suede-and-leather-sneakers-beige-p00823109,,,,,,,,,
9312555490,https://smartstore.naver.com/magussa5/products/9312555490,https://www.mytheresa.com/de/en/women/adidas-by-stella-mccartney-sportswear-2000-mesh-sneakers-grey-p00834085,,,,,,,,,
9312583046,https://smartstore.naver.com/magussa5/products/9312583046,https://www.mytheresa.com/de/en/women/souliers-martinez-casilda-patent-leather-pumps-pink-p00821093,,,,,,,,,
9312610713,https://smartstore.naver.com/magussa5/products/9312610713,https://www.mytheresa.com/de/en/women/nike-air-jordan-2-retro-low-top-sneakers-white-p00822607,,,,,,,,,
9312638288,https://smartstore.naver.com/magussa5/products/9312638288,https://www.mytheresa.com/de/en/women/paris-texas-patent-leather-pumps-neutrals-p00819446,,,,,,,,,
9312673056,https://smartstore.naver.com/magussa5/products/9312673056,https://www.mytheresa.com/de/en/women/dorothee-schumacher-embellished-leather-ankle-boots-black-p00835019,,,,,,,,,
9312687687,https://smartstore.naver.com/magussa5/products/9312687687,https://www.mytheresa.com/de/en/women/marine-serre-leather-ankle-boots-black-p00821748,,,,,,,,,
9312704485,https://smartstore.naver.com/magussa5/products/9312704485,https://www.mytheresa.com/de/en/women/ancient-greek-sandals-aristea-leather-platform-sandals-neutrals-p00853310,,,,,,,,,
9312715364,https://smartstore.naver.com/magussa5/products/9312715364,https://www.mytheresa.com/de/en/women/daccori-saturn-satin-slingback-pumps-red-p00818042,,,,,,,,,
9312729168,https://smartstore.naver.com/magussa5/products/9312729168,https://www.mytheresa.com/de/en/women/simone-rocha-leather-lace-up-platform-pumps-pink-p00826936,,,,,,,,,
9312912407,https://smartstore.naver.com/magussa5/products/9312912407,https://www.mytheresa.com/de/en/women/paris-texas-slouchy-metallic-leather-boots-gold-p00819399,,,,,,,,,
9313007047,https://smartstore.naver.com/magussa5/products/9313007047,https://www.mytheresa.com/de/en/women/tory-burch-jessa-embellished-leather-loafers-black-p00874474,,,,,,,,,
9313022415,https://smartstore.naver.com/magussa5/products/9313022415,https://www.mytheresa.com/de/en/women/khaite-alessio-suede-loafers-brown-p00824741,,,,,,,,,
9313039214,https://smartstore.naver.com/magussa5/products/9313039214,https://www.mytheresa.com/de/en/women/paris-texas-slouchy-suede-ankle-boots-brown-p00819402,,,,,,,,,
9313053197,https://smartstore.naver.com/magussa5/products/9313053197,https://www.mytheresa.com/de/en/women/paris-texas-paris-patent-leather-pumps-black-p00819443,,,,,,,,,
9313068358,https://smartstore.naver.com/magussa5/products/9313068358,https://www.mytheresa.com/de/en/women/paris-texas-june-leather-mid-calf-boots-black-p00819435,,,,,,,,,
9313092698,https://smartstore.naver.com/magussa5/products/9313092698,https://www.mytheresa.com/de/en/women/paris-texas-slouchy-metallic-leather-boots-pink-p00819401,,,,,,,,,
9313115771,https://smartstore.naver.com/magussa5/products/9313115771,https://www.mytheresa.com/de/en/women/mm6-maison-margiela-padded-ankle-boots-black-p00814853,,,,,,,,,
9313155365,https://smartstore.naver.com/magussa5/products/9313155365,https://www.mytheresa.com/de/en/women/new-balance-530-mesh-sneakers-blue-p00811153,,,,,,,,,
9313185740,https://smartstore.naver.com/magussa5/products/9313185740,https://www.mytheresa.com/de/en/women/khaite-marfa-leather-over-the-knee-boots-black-p00824756,,,,,,,,,
9313220160,https://smartstore.naver.com/magussa5/products/9313220160,https://www.mytheresa.com/de/en/women/adidas-by-stella-mccartney-ultraboost-23-mesh-sneakers-orange-p00834082,,,,,,,,,
9313288954,https://smartstore.naver.com/magussa5/products/9313288954,https://www.mytheresa.com/de/en/women/ancient-greek-sandals-silia-leather-platform-sandals-neutrals-p00853309,,,,,,,,,
9313310754,https://smartstore.naver.com/magussa5/products/9313310754,https://www.mytheresa.com/de/en/women/khaite-marfa-leather-over-the-knee-boots-white-p00824754,,,,,,,,,
9313340671,https://smartstore.naver.com/magussa5/products/9313340671,https://www.mytheresa.com/de/en/women/souliers-martinez-lola-faux-leather-ankle-boots-brown-p00829733,,,,,,,,,
9313371826,https://smartstore.naver.com/magussa5/products/9313371826,https://www.mytheresa.com/de/en/women/noir-kei-ninomiya-x-repetto-studded-platform-flats-red-p00838394,,,,,,,,,
9313393611,https://smartstore.naver.com/magussa5/products/9313393611,https://www.mytheresa.com/de/en/women/blumarine-hilda-leather-knee-high-boots-multicoloured-p00835854,,,,,,,,,
9313417808,https://smartstore.naver.com/magussa5/products/9313417808,https://www.mytheresa.com/de/en/women/mm6-maison-margiela-anatomic-faux-leather-ankle-boots-white-p00814850,,,,,,,,,
9313465719,https://smartstore.naver.com/magussa5/products/9313465719,https://www.mytheresa.com/de/en/women/paris-texas-anja-croc-effect-leather-knee-high-boots-brown-p00819412,,,,,,,,,
9313496962,https://smartstore.naver.com/magussa5/products/9313496962,https://www.mytheresa.com/de/en/women/golden-goose-super-star-glittered-leather-sneakers-multicoloured-p00781016,,,,,,,,,
9313528833,https://smartstore.naver.com/magussa5/products/9313528833,https://www.mytheresa.com/de/en/women/noir-kei-ninomiya-x-repetto-platform-mary-janes-black-p00838398,,,,,,,,,
9313565463,https://smartstore.naver.com/magussa5/products/9313565463,https://www.mytheresa.com/de/en/women/paris-texas-croc-effect-leather-knee-high-boots-blue-p00819375,,,,,,,,,
9313611032,https://smartstore.naver.com/magussa5/products/9313611032,https://www.mytheresa.com/de/en/women/new-balance-990-suede-sneakers-grey-p00712530,,,,,,,,,
9313638775,https://smartstore.naver.com/magussa5/products/9313638775,https://www.mytheresa.com/de/en/women/souliers-martinez-barcelo-leather-mules-black-p00821063,,,,,,,,,
9313674422,https://smartstore.naver.com/magussa5/products/9313674422,https://www.mytheresa.com/de/en/women/palm-angels-faux-fur-trimmed-suede-sandals-beige-p00831956,,,,,,,,,
9313768117,https://smartstore.naver.com/magussa5/products/9313768117,https://www.mytheresa.com/de/en/women/souliers-martinez-leather-pumps-black-p00829731,,,,,,,,,
9313842988,https://smartstore.naver.com/magussa5/products/9313842988,https://www.mytheresa.com/de/en/women/paris-texas-leather-ankle-boots-black-p00819406,,,,,,,,,
9314023671,https://smartstore.naver.com/magussa5/products/9314023671,https://www.mytheresa.com/de/en/women/tory-burch-miller-metallic-leather-sandals-blue-p00869384,,,,,,,,,
,,,,,,,,,,,
9314037234,https://smartstore.naver.com/magussa5/products/9314037234,https://www.mytheresa.com/de/en/women/paris-texas-anja-croc-effect-leather-knee-high-boots-white-p00819413,,,,,,,,,
9315560232,https://smartstore.naver.com/magussa5/products/9315560232,https://www.mytheresa.com/de/en/women/mm6-maison-margiela-buckled-leather-ankle-boots-black-p00814852,,,,,,,,,
9315579130,https://smartstore.naver.com/magussa5/products/9315579130,https://www.mytheresa.com/de/en/women/hogan-leather-knee-high-boots-black-p00819975,,,,,,,,,
9315596203,https://smartstore.naver.com/magussa5/products/9315596203,https://www.mytheresa.com/de/en/women/nensi-dojaka-leather-pumps-black-p00832428,,,,,,,,,
9315611506,https://smartstore.naver.com/magussa5/products/9315611506,https://www.mytheresa.com/de/en/women/mm6-maison-margiela-leather-knee-high-boots-black-p00814855,,,,,,,,,
9315626175,https://smartstore.naver.com/magussa5/products/9315626175,https://www.mytheresa.com/de/en/women/simone-rocha-leather-ballerina-platform-pumps-black-p00826932,,,,,,,,,
9315639385,https://smartstore.naver.com/magussa5/products/9315639385,https://www.mytheresa.com/de/en/women/paris-texas-roxy-leather-knee-high-boots-black-p00819441,,,,,,,,,
9315813394,https://smartstore.naver.com/magussa5/products/9315813394,https://www.mytheresa.com/de/en/women/paris-texas-suede-knee-high-boots-brown-p00819383,,,,,,,,,
9315843109,https://smartstore.naver.com/magussa5/products/9315843109,https://www.mytheresa.com/de/en/women/dorothee-schumacher-embellished-leather-knee-high-boots-black-p00835030,,,,,,,,,
9315865097,https://smartstore.naver.com/magussa5/products/9315865097,https://www.mytheresa.com/de/en/women/mm6-maison-margiela-mary-jane-leather-flats-black-p00814848,,,,,,,,,
9315894402,https://smartstore.naver.com/magussa5/products/9315894402,https://www.mytheresa.com/de/en/women/noir-kei-ninomiya-x-repetto-studded-platform-flats-black-p00838389,,,,,,,,,
9315917673,https://smartstore.naver.com/magussa5/products/9315917673,https://www.mytheresa.com/de/en/women/nensi-dojaka-mesh-pumps-black-p00832429,,,,,,,,,
9316613649,https://smartstore.naver.com/magussa5/products/9316613649,https://www.mytheresa.com/de/en/women/paris-texas-suede-over-the-knee-boots-grey-p00819392,,,,,,,,,
9316629042,https://smartstore.naver.com/magussa5/products/9316629042,https://www.mytheresa.com/de/en/women/paris-texas-lidia-patent-leather-over-the-knee-boots-black-p00819463,,,,,,,,,
9316640259,https://smartstore.naver.com/magussa5/products/9316640259,https://www.mytheresa.com/de/en/women/mm6-maison-margiela-mary-jane-leather-flats-black-p00814848,,,,,,,,,
9316650775,https://smartstore.naver.com/magussa5/products/9316650775,https://www.mytheresa.com/de/en/women/golden-goose-super-star-glittered-leather-sneakers-multicoloured-p00781017,,,,,,,,,
9316662383,https://smartstore.naver.com/magussa5/products/9316662383,https://www.mytheresa.com/de/en/women/paris-texas-june-leather-over-the-knee-boots-black-p00819439,,,,,,,,,
9318213547,https://smartstore.naver.com/magussa5/products/9318213547,https://www.mytheresa.com/de/en/women/paris-texas-suede-knee-high-boots-brown-p00819383,,,,,,,,,
9318237866,https://smartstore.naver.com/magussa5/products/9318237866,https://www.mytheresa.com/de/en/women/dorothee-schumacher-embellished-leather-knee-high-boots-black-p00835030,,,,,,,,,
9318261173,https://smartstore.naver.com/magussa5/products/9318261173,https://www.mytheresa.com/de/en/women/souliers-martinez-springs-leather-platform-sandals-black-p00811129,,,,,,,,,
9318296843,https://smartstore.naver.com/magussa5/products/9318296843,https://www.mytheresa.com/de/en/women/khaite-marfa-metallic-leather-knee-high-boots-gold-p00824752,,,,,,,,,
9318545832,https://smartstore.naver.com/magussa5/products/9318545832,https://www.mytheresa.com/de/en/women/tory-burch-ines-leather-platform-espadrilles-beige-p00823129,,,,,,,,,
9318599766,https://smartstore.naver.com/magussa5/products/9318599766,https://www.mytheresa.com/de/en/women/nensi-dojaka-leather-pumps-pink-p00832427,,,,,,,,,
9319100996,https://smartstore.naver.com/magussa5/products/9319100996,https://www.mytheresa.com/de/en/women/paris-texas-june-leather-mid-calf-boots-white-p00819432,,,,,,,,,
9319146018,https://smartstore.naver.com/magussa5/products/9319146018,https://www.mytheresa.com/de/en/women/souliers-martinez-sole-telar-leather-knee-high-boots-brown-p00821066,,,,,,,,,
9319156329,https://smartstore.naver.com/magussa5/products/9319156329,https://www.mytheresa.com/de/en/women/paris-texas-leather-ankle-boots-brown-p00819409,,,,,,,,,
9319200572,https://smartstore.naver.com/magussa5/products/9319200572,https://www.mytheresa.com/de/en/women/paris-texas-leather-knee-high-boots-brown-p00819388,,,,,,,,,
9319327494,https://smartstore.naver.com/magussa5/products/9319327494,https://www.mytheresa.com/de/en/women/khaite-bowe-leather-over-the-knee-boots-black-p00824758,,,,,,,,,
9319347284,https://smartstore.naver.com/magussa5/products/9319347284,https://www.mytheresa.com/de/en/women/khaite-suede-chelsea-ankle-boots-brown-p00805024,,,,,,,,,
9319362947,https://smartstore.naver.com/magussa5/products/9319362947,https://www.mytheresa.com/de/en/women/daccori-belle-leather-platform-sandals-green-p00818034,,,,,,,,,
9319377824,https://smartstore.naver.com/magussa5/products/9319377824,https://www.mytheresa.com/de/en/women/paris-texas-knee-high-leather-boots-black-p00819429,,,,,,,,,
,,,,,,,,,,,
9319482677,https://smartstore.naver.com/magussa5/products/9319482677,https://www.mytheresa.com/de/en/women/dorothee-schumacher-printed-leather-platform-loafers-multicoloured-p00835033,,,,,,,,,
9319501713,https://smartstore.naver.com/magussa5/products/9319501713,https://www.mytheresa.com/de/en/women/hogan-h647-leather-trimmed-suede-sneakers-beige-p00819937,,,,,,,,,
9319513060,https://smartstore.naver.com/magussa5/products/9319513060,https://www.mytheresa.com/de/en/women/daccori-belle-metallic-leather-platform-sandals-gold-p00818054,,,,,,,,,
9320673703,https://smartstore.naver.com/magussa5/products/9320673703,https://www.mytheresa.com/de/en/women/paris-texas-suede-knee-high-boots-grey-p00819381,,,,,,,,,
9320831581,https://smartstore.naver.com/magussa5/products/9320831581,https://www.mytheresa.com/de/en/women/daccori-arya-satin-slingback-pumps-black-p00818041,,,,,,,,,
9320873326,https://smartstore.naver.com/magussa5/products/9320873326,https://www.mytheresa.com/de/en/women/daccori-skye-mirrored-leather-platform-sandals-metallic-p00818051,,,,,,,,,
9320887561,https://smartstore.naver.com/magussa5/products/9320887561,https://www.mytheresa.com/de/en/women/souliers-martinez-alba-90-platform-leather-mules-white-p00811125,,,,,,,,,
9320899481,https://smartstore.naver.com/magussa5/products/9320899481,https://www.mytheresa.com/de/en/women/paris-texas-roxy-leather-knee-high-boots-brown-p00819440,,,,,,,,,
9320917063,https://smartstore.naver.com/magussa5/products/9320917063,https://www.mytheresa.com/de/en/women/hogan-faux-shearling-trimmed-suede-ankle-boots-beige-p00819949,,,,,,,,,
9320932658,https://smartstore.naver.com/magussa5/products/9320932658,https://www.mytheresa.com/de/en/women/see-by-chloe-maeliss-suede-lace-up-ankle-boots-beige-p00831319,,,,,,,,,
9320945725,https://smartstore.naver.com/magussa5/products/9320945725,https://www.mytheresa.com/de/en/women/jean-paul-gaultier-x-melissa-becky-punk-platform-slides-black-p00807207,,,,,,,,,
9320960903,https://smartstore.naver.com/magussa5/products/9320960903,https://www.mytheresa.com/de/en/women/paris-texas-leather-cowboy-boots-brown-p00819424,,,,,,,,,
9320986174,https://smartstore.naver.com/magussa5/products/9320986174,https://www.mytheresa.com/de/en/women/tory-burch-miller-leather-thong-sandals-gold-p00823758,,,,,,,,,
9321005781,https://smartstore.naver.com/magussa5/products/9321005781,https://www.mytheresa.com/de/en/women/daccori-lust-metallic-leather-sandals-pink-p00818059,,,,,,,,,
9321025492,https://smartstore.naver.com/magussa5/products/9321025492,https://www.mytheresa.com/de/en/women/daccori-arya-90-satin-slingback-pumps-pink-p00818037,,,,,,,,,
9321133831,https://smartstore.naver.com/magussa5/products/9321133831,https://www.mytheresa.com/de/en/women/hogan-cool-leather-low-top-sneakers-white-p00819933,,,,,,,,,
9321152376,https://smartstore.naver.com/magussa5/products/9321152376,https://www.mytheresa.com/de/en/women/souliers-martinez-alba-90-platform-leather-mules-pink-p00811126,,,,,,,,,
9321179355,https://smartstore.naver.com/magussa5/products/9321179355,https://www.mytheresa.com/de/en/women/paris-texas-stiletto-snake-print-leather-knee-high-boots-multicoloured-p00819386,,,,,,,,,
9321201183,https://smartstore.naver.com/magussa5/products/9321201183,https://www.mytheresa.com/de/en/women/souliers-martinez-gracia-velvet-platform-sandals-pink-p00821074,,,,,,,,,
9321223659,https://smartstore.naver.com/magussa5/products/9321223659,https://www.mytheresa.com/de/en/women/daccori-skye-satin-platform-sandals-black-p00818053,,,,,,,,,
9321241596,https://smartstore.naver.com/magussa5/products/9321241596,https://www.mytheresa.com/de/en/women/simone-rocha-leather-ballerina-platform-pumps-gold-p00826939,,,,,,,,,
9321261814,https://smartstore.naver.com/magussa5/products/9321261814,https://www.mytheresa.com/de/en/women/souliers-martinez-alba-90-platform-leather-mules-gold-p00811123,,,,,,,,,
9321281066,https://smartstore.naver.com/magussa5/products/9321281066,https://www.mytheresa.com/de/en/women/golden-goose-mid-star-suede-and-leather-sneakers-beige-p00823122,,,,,,,,,
9321297573,https://smartstore.naver.com/magussa5/products/9321297573,https://www.mytheresa.com/de/en/women/paris-texas-jane-leather-knee-high-boots-black-p00819468,,,,,,,,,
9322061260,https://smartstore.naver.com/magussa5/products/9322061260,https://www.mytheresa.com/de/en/women/canada-goose-glacier-trail-high-top-sneakers-multicoloured-p00841357,,,,,,,,,
9322073514,https://smartstore.naver.com/magussa5/products/9322073514,https://www.mytheresa.com/de/en/women/nodaleto-bulla-jones-leather-slingback-pumps-silver-p00818412,,,,,,,,,
9322084666,https://smartstore.naver.com/magussa5/products/9322084666,https://www.mytheresa.com/de/en/women/paris-texas-jane-leather-knee-high-boots-brown-p00819469,,,,,,,,,
9322097339,https://smartstore.naver.com/magussa5/products/9322097339,https://www.mytheresa.com/de/en/women/golden-goose-embroidered-leather-cowboy-boots-black-p00865101,,,,,,,,,
9322109439,https://smartstore.naver.com/magussa5/products/9322109439,https://www.mytheresa.com/de/en/women/simone-rocha-embellished-low-top-sneakers-black-p00826959,,,,,,,,,
9323494084,https://smartstore.naver.com/magussa5/products/9323494084,https://www.mytheresa.com/de/en/women/palm-angels-palm-leather-ankle-boots-black-p00831957,,,,,,,,,
9323514492,https://smartstore.naver.com/magussa5/products/9323514492,https://www.mytheresa.com/de/en/women/dorothee-schumacher-furry-chic-shearling-platform-loafers-black-p00835026,,,,,,,,,
9323535759,https://smartstore.naver.com/magussa5/products/9323535759,https://www.mytheresa.com/de/en/women/hogan-h-stripes-wedge-leather-loafers-black-p00819966,,,,,,,,,
9323552217,https://smartstore.naver.com/magussa5/products/9323552217,https://www.mytheresa.com/de/en/women/paris-texas-suede-over-the-knee-boots-brown-p00819395,,,,,,,,,
9323574808,https://smartstore.naver.com/magussa5/products/9323574808,https://www.mytheresa.com/de/en/women/khaite-croc-effect-leather-knee-high-boots-black-p00805027,,,,,,,,,
9323785558,https://smartstore.naver.com/magussa5/products/9323785558,https://www.mytheresa.com/de/en/women/see-by-chloe-shearling-trimmed-suede-ankle-boots-brown-p00831326,,,,,,,,,
9323808398,https://smartstore.naver.com/magussa5/products/9323808398,https://www.mytheresa.com/de/en/women/simone-rocha-embellished-leather-ballet-flats-black-p00826956,,,,,,,,,
9323839838,https://smartstore.naver.com/magussa5/products/9323839838,https://www.mytheresa.com/de/en/women/tory-burch-eleanor-canvas-espadrilles-white-p00831231,,,,,,,,,
9323876920,https://smartstore.naver.com/magussa5/products/9323876920,https://www.mytheresa.com/de/en/women/paris-texas-python-printed-leather-knee-high-boots-grey-p00819470,,,,,,,,,
9323897238,https://smartstore.naver.com/magussa5/products/9323897238,https://www.mytheresa.com/de/en/women/hogan-hogan-cool-suede-low-top-sneakers-blue-p00819935,,,,,,,,,
9324021094,https://smartstore.naver.com/magussa5/products/9324021094,https://www.mytheresa.com/de/en/women/nike-zoom-vomero-5-sneakers-green-p00822600,,,,,,,,,
9324479563,https://smartstore.naver.com/magussa5/products/9324479563,https://www.mytheresa.com/de/en/women/see-by-chloe-aryel-leather-loafers-brown-p00822597,,,,,,,,,
9324583186,https://smartstore.naver.com/magussa5/products/9324583186,https://www.mytheresa.com/de/en/women/mm6-maison-margiela-anatomic-faux-leather-over-the-knee-boots-white-p00814854,,,,,,,,,
9324634895,https://smartstore.naver.com/magussa5/products/9324634895,https://www.mytheresa.com/de/en/women/see-by-chloe-bonni-suede-ankle-boots-brown-p00822103,,,,,,,,,
9324693821,https://smartstore.naver.com/magussa5/products/9324693821,https://www.mytheresa.com/de/en/women/paris-texas-lidia-embellished-leather-mules-black-p00819461,,,,,,,,,
9324742595,https://smartstore.naver.com/magussa5/products/9324742595,https://www.mytheresa.com/de/en/women/ancient-greek-sandals-morfi-cork-and-leather-platform-sandals-metallic-p00817223,,,,,,,,,
9324813497,https://smartstore.naver.com/magussa5/products/9324813497,https://www.mytheresa.com/de/en/women/khaite-marfa-leather-over-the-knee-boots-black-p00805021,,,,,,,,,
,,,,,,,,,,,
9324850388,https://smartstore.naver.com/magussa5/products/9324850388,https://www.mytheresa.com/de/en/women/adidas-by-stella-mccartney-ultraboost-mesh-low-top-sneakers-white-p00774394,,,,,,,,,
9324875770,https://smartstore.naver.com/magussa5/products/9324875770,https://www.mytheresa.com/de/en/women/paris-texas-jane-snake-print-leather-ankle-boots-multicoloured-p00819418,,,,,,,,,
9326371391,https://smartstore.naver.com/magussa5/products/9326371391,https://www.mytheresa.com/de/en/women/paris-texas-el-dorado-suede-cowboy-boots-black-p00819519,,,,,,,,,
9326391758,https://smartstore.naver.com/magussa5/products/9326391758,https://www.mytheresa.com/de/en/women/hogan-olympia-z-suede-sneakers-brown-p00819904,,,,,,,,,
9326412803,https://smartstore.naver.com/magussa5/products/9326412803,https://www.mytheresa.com/de/en/women/paris-texas-slouchy-suede-ankle-boots-pink-p00819404,,,,,,,,,
9326434519,https://smartstore.naver.com/magussa5/products/9326434519,https://www.mytheresa.com/de/en/women/hogan-h641-suede-sneakers-beige-p00819917,,,,,,,,,
9326449373,https://smartstore.naver.com/magussa5/products/9326449373,https://www.mytheresa.com/de/en/women/hogan-midi-h222-suede-platform-sneakers-beige-p00819925,,,,,,,,,
9326467591,https://smartstore.naver.com/magussa5/products/9326467591,https://www.mytheresa.com/de/en/women/paris-texas-dallas-suede-ankle-boots-white-p00819528,,,,,,,,,
9326485381,https://smartstore.naver.com/magussa5/products/9326485381,https://www.mytheresa.com/de/en/women/ancient-greek-sandals-saionara-leather-thong-sandals-white-p00817213,,,,,,,,,
9326504330,https://smartstore.naver.com/magussa5/products/9326504330,https://www.mytheresa.com/de/en/women/see-by-chloe-averi-leather-ankle-boots-black-p00822125,,,,,,,,,
9326520618,https://smartstore.naver.com/magussa5/products/9326520618,https://www.mytheresa.com/de/en/women/tory-burch-ines-leather-platform-espadrilles-white-p00823134,,,,,,,,,
9326692870,https://smartstore.naver.com/magussa5/products/9326692870,https://www.mytheresa.com/de/en/women/see-by-chloe-aryel-leather-loafer-pumps-brown-p00822609,,,,,,,,,
9326711031,https://smartstore.naver.com/magussa5/products/9326711031,https://www.mytheresa.com/de/en/women/souliers-martinez-springs-metallic-leather-platform-sandals-gold-p00813102,,,,,,,,,
9326726183,https://smartstore.naver.com/magussa5/products/9326726183,https://www.mytheresa.com/de/en/women/sacai-leather-platform-ankle-boots-black-p00829613,,,,,,,,,
9326740944,https://smartstore.naver.com/magussa5/products/9326740944,https://www.mytheresa.com/de/en/women/see-by-chloe-aryel-leather-loafer-pumps-black-p00822605,,,,,,,,,
9326755439,https://smartstore.naver.com/magussa5/products/9326755439,https://www.mytheresa.com/de/en/women/ancient-greek-sandals-morfi-leather-platform-sandals-silver-p00817225,,,,,,,,,
9326765834,https://smartstore.naver.com/magussa5/products/9326765834,https://www.mytheresa.com/de/en/women/tory-burch-elanor-raffia-mule-sandals-beige-p00831254,,,,,,,,,
